-291.9,133.9,52.6
-290.8,135,52.8
-289.6,136.1,53
-288.5,137,53.2
-287.3,137.8,53.5
-286.1,138.7,53.7
-284.9,139.3,54.1
-283.5,140.1,54.5
-282.1,140.9,54.8
-280.6,141.7,55.2
-279.3,142.5,55.3
-277.6,143.6,55.5
-275.9,144.6,55.7
-274.3,145.5,55.9
-272.5,146.5,56.1
-270.7,147.5,56.2
-268.9,148.3,56.4
-267.1,149.1,56.5
-265,150,56.8
-263.1,150.7,56.9
-261.1,151.3,57.1
-259,152.1,57.2
-256.9,152.6,57.3
-254.9,153.2,57.4
-252.7,153.8,57.5
-250.6,154.3,57.4
-248.4,154.8,57.4
-246.1,155.2,57.5
-243.8,155.6,57.5
-241.6,155.8,57.5
-239.3,155.8,57.6
-237.1,155.8,57.6
-235,155.7,57.6
-232.8,155.6,57.6
-230.6,155.5,57.7
-228.6,155.2,57.6
-226.5,154.8,57.8
-224.6,154.4,57.7
-222.6,153.8,57.9
-220.6,153.2,58
-218.7,152.4,58
-216.7,151.7,58.1
-214.8,151,58.1
-213,150.2,58.2
-211.2,149.3,58.1
-209.4,148.4,58.3
-207.8,147.4,58.3
-206.3,146.5,58.4
-204.8,145.4,58.5
-203.3,144.3,58.6
-202,143.1,58.7
-200.5,142,58.8
-199.1,140.8,58.9
-197.8,139.6,58.9
-196.5,138.3,59
-195.3,136.9,59.1
-194.2,135.4,59.3
-193.1,133.9,59.5
-192.2,132.3,59.8
-191.2,130.7,60.1
-190.5,129,60.3
-189.6,127.4,60.6
-188.9,125.6,60.9
-188.2,124,61.1
-187.4,122.2,61.3
-186.8,120.5,61.5
-186.2,118.8,61.6
-185.6,117.1,61.8
-185,115.3,62
-184.6,113.5,62.2
-184.3,111.7,62.4
-183.9,109.9,62.7
-183.8,107.9,62.9
-183.6,106,63.2
-183.4,104.1,63.4
-183.4,102.1,63.7
-183.4,100.1,63.8
-183.4,98.2,64
-183.5,96.3,64.2
-183.6,94.3,64.5
-183.9,92.4,64.7
-184.2,90.4,64.8
-184.5,88.5,65
-184.9,86.6,65.2
-185.3,84.7,65.4
-185.8,82.8,65.5
-186.3,80.8,65.6
-187,78.8,65.7
-187.7,76.6,65.7
-188.4,74.4,65.9
-189.3,72.2,65.9
-190.2,70,65.9
-191.1,68,66
-192.1,66,66
-193,64.2,66.1
-194,62.4,66
-195.1,60.7,66
-196,59.1,65.9
-197.1,57.5,65.8
-198,56,65.8
-199.1,54.7,65.7
-200.1,53.4,65.6
-201.1,52.2,65.5
-202.2,51,65.5
-203.3,49.9,65.4
-204.5,48.8,65.3
-205.8,47.9,65.3
-207.1,46.8,65.4
-208.5,45.8,65.3
-210,44.8,65.2
-211.5,43.9,65.2
-213.1,43.1,65.1
-214.5,42.3,65.2
-216,41.6,65.1
-217.4,41,65.2
-218.9,40.5,65.1
-220.4,40.1,65.1
-221.9,39.7,65.1
-223.4,39.3,65.1
-225,38.9,65.1
-226.5,38.6,65.1
-228.1,38.2,65
-229.8,38,64.9
-231.4,37.8,64.9
-233,37.6,64.8
-234.6,37.5,64.8
-236.4,37.3,64.6
-238,37.3,64.6
-239.7,37.3,64.5
-241.3,37.4,64.4
-242.9,37.5,64.4
-244.6,37.6,64.2
-246.2,37.8,64.1
-247.9,37.8,63.9
-249.6,37.9,63.7
-251.3,37.9,63.4
-253.3,37.8,62.9
-255,37.7,62.6
-256.8,37.7,62.1
-258.6,37.6,61.6
-260.4,37.7,61.1
-262.1,37.8,60.7
-263.9,37.9,60.2
-265.6,38.2,59.7
-267.2,38.3,59.3
-268.9,38.5,58.7
-270.5,38.6,58.1
-272.1,38.8,57.6
-273.7,39,57
-275.2,39.2,56.5
-276.8,39.5,55.9
-278.2,39.9,55.5
-279.6,40.4,55
-280.9,40.9,54.7
-282.2,41.5,54.4
-283.5,42.2,54
-284.8,42.9,53.7
-285.9,43.6,53.4
-287.2,44.3,53
-288.4,44.9,52.6
-289.5,45.5,52.3
-290.6,46.2,51.9
-291.7,46.8,51.5
-292.7,47.6,51.2
-293.7,48.3,50.9
-294.8,49.1,50.6
-295.7,49.9,50.4
-296.7,50.9,50.2
-297.6,51.9,50
-298.5,53,49.7
-299.3,54,49.6
-300,55,49.5
-300.8,56,49.3
-301.5,57.1,49.2
-302.4,58,48.9
-303.2,59,48.6
-304,60.1,48.4
-304.7,61.1,48.2
-305.5,62.2,48
-306.1,63.4,47.8
-306.8,64.5,47.6
-307.3,65.9,47.6
-307.9,67.2,47.5
-308.3,68.9,47.6
-308.7,70.4,47.7
-309.1,72,47.7
-309.5,73.6,47.7
-309.8,75,47.8
-310.2,76.3,47.6
-310.5,77.5,47.5
-310.6,78.9,47.6
-310.8,80,47.7
-310.8,81.5,47.8
-310.7,83,48.1
-310.6,84.6,48.2
-310.5,86.3,48.3
-310.3,88,48.6
-310,89.7,48.9
-309.7,91.4,49.1
-309.4,93,49.4
-309.1,94.6,49.6
-308.6,96.2,49.9
-308,98,50.3
-307.5,99.8,50.5
-306.8,101.7,50.9
-306.3,103.5,51
-305.8,105.2,51.1
-305.1,106.9,51.3
-304.6,108.3,51.5
-303.9,109.4,51.8
-303.4,110.5,51.9
-302.7,111.3,52.3
-302,112.1,52.6
-301.3,113.1,52.8
-300.5,114.3,53.2
-299.7,115.6,53.3
-298.8,117.2,53.5
-297.8,118.9,53.6
-296.9,120.3,53.9
-296,121.7,54
-295.1,122.9,54.1
-294.2,123.9,54.4
-293.3,124.6,54.6
-292.3,125.3,55
-291.2,126,55.4
-290.1,126.8,55.8
-288.9,127.5,56.2
-287.7,128.4,56.4
-286.2,129.5,56.9
-284.9,130.4,57.1
-283.5,131.6,57.3
-282,132.7,57.5
-280.4,133.9,57.8
-278.7,135.1,58.1
-277,136.2,58.3
-275.2,137.2,58.5
-273.3,138.3,58.7
-271.4,139.5,58.8
-269.3,140.7,59
-267.4,141.8,59.1
-265.4,142.7,59.3
-263.5,143.5,59.3
-261.5,144.3,59.5
-259.6,144.9,59.6
-257.6,145.5,59.7
-255.6,146,59.8
-253.6,146.6,59.9
-251.8,147,59.8
-249.7,147.5,59.9
-247.7,147.9,59.8
-245.6,148.4,59.7
-243.6,148.7,59.8
-241.7,149,59.7
-239.9,149.2,59.7
-238.1,149.3,59.7
-236.5,149.2,59.7
-234.8,149.1,59.7
-233.1,149,59.7
-231.4,148.7,59.8
-229.7,148.4,59.9
-228,148.1,59.8
-226.3,147.7,59.9
-224.6,147.2,60
-223.1,146.7,59.9
-221.4,146.2,60.1
-220,145.6,60.1
-218.5,145.1,60.1
-217,144.5,60.2
-215.5,143.8,60.2
-214.1,143.2,60.2
-212.6,142.4,60.3
-211,141.5,60.4
-209.5,140.6,60.4
-208.1,139.5,60.5
-206.7,138.3,60.6
-205.3,137.1,60.8
-204.1,135.9,60.9
-202.9,134.5,61.2
-201.8,133.2,61.4
-200.7,131.8,61.6
-199.7,130.4,61.8
-198.7,128.9,62
-197.7,127.4,62.2
-196.8,125.9,62.4
-196,124.2,62.7
-195.1,122.5,62.9
-194.3,120.8,63.1
-193.5,119,63.4
-192.9,117.3,63.6
-192.3,115.5,63.8
-191.6,113.7,64
-191,111.8,64.2
-190.5,110,64.3
-190.1,108.1,64.5
-189.7,106.1,64.6
-189.3,104.1,64.8
-189,102.2,64.9
-188.8,100.1,65
-188.7,98.1,65.2
-188.7,96.2,65.4
-188.8,94.2,65.5
-188.9,92.3,65.8
-189.2,90.4,65.9
-189.5,88.5,66.1
-189.9,86.7,66.3
-190.3,84.9,66.5
-190.6,83,66.6
-191.1,81,66.6
-191.6,79,66.7
-192,76.8,66.7
-192.7,74.6,66.7
-193.5,72.3,66.6
-194.4,70,66.5
-195.2,67.7,66.5
-196.3,65.4,66.4
-197.4,63.3,66.3
-198.5,61.3,66.3
-199.7,59.4,66.2
-200.9,57.6,66.1
-202.1,55.8,66.1
-203.5,54,65.9
-204.9,52.3,65.7
-206.3,50.6,65.5
-207.7,49,65.3
-209.2,47.5,65
-210.4,46.2,64.9
-211.7,45.1,64.8
-213,44.2,64.6
-214.3,43.4,64.5
-215.5,42.6,64.4
-216.8,42,64.4
-218.2,41.3,64.3
-219.6,40.7,64.2
-221,40.1,64.1
-222.5,39.4,63.9
-224,38.9,63.8
-225.5,38.3,63.7
-227.1,37.8,63.5
-228.8,37.3,63.2
-230.3,36.8,63.2
-232.1,36.3,62.9
-233.8,35.9,62.7
-235.7,35.5,62.4
-237.4,35.2,62.2
-239.3,35,62
-241.1,34.9,61.8
-242.8,34.8,61.6
-244.6,34.8,61.4
-246.3,34.9,61.2
-248.1,35,61.1
-249.8,35.1,60.8
-251.6,35.2,60.6
-253.2,35.4,60.4
-255,35.5,60.1
-256.6,35.8,59.9
-258.2,36.1,59.7
-259.8,36.4,59.4
-261.4,36.7,59.2
-263,37.1,58.9
-264.5,37.5,58.7
-266.2,37.8,58.3
-267.7,38.2,58
-269.3,38.5,57.6
-270.7,38.9,57.3
-272.2,39.2,56.9
-273.7,39.6,56.5
-275.1,40.1,56.1
-276.4,40.5,55.8
-277.8,40.9,55.4
-279.1,41.3,55
-280.5,41.6,54.5
-281.8,41.7,54
-283.2,41.9,53.3
-284.6,42.1,52.7
-285.9,42.4,52.2
-287.2,42.7,51.6
-288.5,43,51.1
-289.8,43.4,50.5
-291.1,43.8,50
-292.3,44.3,49.4
-293.5,44.8,49
-294.8,45.3,48.4
-295.9,45.8,48
-297.1,46.4,47.5
-298.3,46.9,47
-299.4,47.6,46.4
-300.4,48.2,46
-301.4,48.9,45.6
-302.4,49.7,45.3
-303.3,50.4,44.9
-304.2,51.2,44.6
-305.1,52.1,44.3
-305.8,52.8,44.1
-306.7,53.5,43.7
-307.2,54.4,43.7
-307.9,55.2,43.4
-308.5,56.2,43.4
-309,57.3,43.3
-309.5,58.6,43.4
-310,59.8,43.5
-310.5,60.9,43.4
-310.9,62,43.4
-311.4,63.1,43.5
-311.9,63.9,43.2
-312.4,64.7,43
-312.7,65.5,43
-313.1,66.4,43
-313.4,67.5,42.9
-313.7,68.8,43
-313.9,70.4,43.3
-314.2,72.2,43.4
-314.4,74.2,43.6
-314.5,76.1,43.9
-314.7,77.9,43.9
-314.7,79.8,44.1
-314.8,81.2,44.2
-314.8,82.5,44.3
-314.8,83.5,44.4
-314.6,84.6,44.7
-314.4,85.7,44.9
-314.2,86.9,45.2
-313.9,88.4,45.5
-313.5,90,45.8
-313.1,91.8,46.1
-312.6,93.8,46.5
-312,95.8,46.8
-311.4,97.9,47.2
-310.7,100.1,47.6
-309.8,102.1,48.1
-309,103.9,48.5
-308,105.8,49
-306.9,107.7,49.5
-305.7,109.5,50.1
-304.6,111.3,50.5
-303.3,113.2,51.1
-302,115.1,51.5
-300.7,117,51.9
-299.4,118.7,52.3
-298.1,120.4,52.6
-296.7,122.1,53
-295.4,123.4,53.3
-294,125.1,53.7
-292.5,126.6,54
-291,128.1,54.4
-289.4,129.9,54.5
-287.8,131.5,54.7
-286.1,133,54.9
-284.2,134.5,55.3
-282.5,135.8,55.5
-280.7,137.1,55.8
-278.9,138.2,56
-277,139.5,56.2
-275.1,140.6,56.5
-273.2,141.7,56.6
-271.3,142.9,56.7
-269.4,144.1,56.7
-267.4,145.2,56.7
-265.4,146.2,56.8
-263.6,147.2,56.7
-261.7,148,56.7
-259.8,148.7,56.8
-257.8,149.4,56.9
-255.9,149.9,56.9
-254,150.4,57
-252.2,150.8,57
-250.3,151.2,57
-248.3,151.7,57
-246.5,151.9,57
-244.5,152.3,57
-242.6,152.6,57
-240.7,152.7,57
-239,152.7,57
-237.1,152.7,57
-235.3,152.6,57.1
-233.5,152.4,57.1
-231.7,152.3,57.1
-229.9,152,57.2
-228,151.7,57.2
-226.2,151.3,57.2
-224.3,151,57.2
-222.4,150.6,57.1
-220.6,150.3,57
-218.7,149.9,56.9
-216.8,149.6,56.7
-215,149.2,56.6
-213.2,148.6,56.4
-211.3,148,56.4
-209.6,147.3,56.2
-207.8,146.4,56.3
-206,145.5,56.3
-204.3,144.5,56.2
-202.6,143.3,56.2
-200.9,142.2,56.2
-199.4,141,56.1
-197.8,139.8,56.2
-196.3,138.6,56.1
-195,137.5,56.1
-193.6,136.4,56.1
-192.4,135.1,56.2
-191.3,134,56.2
-190.2,132.6,56.3
-189.3,131.2,56.5
-188.3,129.7,56.7
-187.6,128.2,56.9
-186.8,126.5,57.3
-186.2,124.6,57.5
-185.6,122.9,57.8
-185,121.2,58.2
-184.5,119.4,58.4
-184,117.8,58.7
-183.6,116.4,58.9
-183.2,115,59.1
-182.8,113.8,59.2
-182.5,112.6,59.3
-182.1,111.4,59.5
-181.9,110.1,59.6
-181.8,108.9,59.8
-181.7,107.5,60.1
-181.7,106.2,60.4
-181.9,104.8,60.7
-182.1,103.4,60.9
-182.3,102,61.3
-182.8,100.7,61.7
-183.2,99.3,62.1
-183.7,97.8,62.6
-184.3,96.5,63
-185,95,63.4
-185.6,93.6,63.8
-186.3,92.2,64.3
-187,90.7,64.6
-187.8,89.2,65
-188.6,87.7,65.4
-189.5,86,65.7
-190.3,84.4,66.1
-191.3,82.8,66.4
-192.3,81.1,66.7
-193.3,79.4,67
-194.3,77.8,67.3
-195.4,76.2,67.5
-196.4,74.6,67.7
-197.4,73,67.8
-198.4,71.5,67.9
-199.3,70.1,68
-200.2,68.6,68
-201.1,67.3,68.1
-202,66.1,68.1
-202.8,64.9,68.1
-203.6,63.9,68.1
-204.3,63,68.1
-205,62.1,68.1
-205.7,61.3,68.1
-206.5,60.6,68
-207.3,59.9,68
-208.1,59.2,68.1
-209.1,58.4,68.1
-210.3,57.5,68.1
-211.6,56.5,68.1
-213,55.6,68.2
-214.6,54.6,68.1
-216.1,53.6,68.1
-217.8,52.7,68
-219.4,51.7,68
-221.2,50.7,67.9
-223,49.8,67.8
-224.9,48.9,67.6
-226.7,48,67.5
-228.7,47.2,67.3
-230.7,46.4,67
-232.7,45.6,66.7
-234.6,44.9,66.4
-236.5,44.2,66.1
-238.5,43.6,65.8
-240.3,43,65.4
-242.2,42.5,65.1
-244.1,42,64.6
-245.8,41.7,64.3
-247.4,41.5,64.1
-249,41.4,63.8
-250.5,41.5,63.5
-251.8,41.7,63.5
-253.1,41.9,63.4
-254.3,42.3,63.4
-255.4,42.8,63.4
-256.7,43.2,63.3
-257.8,43.6,63.3
-259,43.9,63.2
-260.2,44.2,63
-261.5,44.4,62.7
-262.8,44.6,62.4
-264,44.7,62.1
-265.3,44.9,61.8
-266.5,45.2,61.6
-267.7,45.4,61.3
-269,45.7,60.9
-270.2,46,60.6
-271.4,46.2,60.4
-272.7,46.5,60
-274,46.7,59.5
-275.3,46.8,59.2
-276.5,47,58.6
-277.7,47.2,58.2
-278.8,47.5,57.9
-279.9,47.9,57.5
-280.9,48.2,57.3
-281.9,48.7,56.9
-282.9,49.2,56.7
-283.9,49.5,56.3
-284.8,49.9,56
-285.8,50.2,55.6
-286.7,50.5,55.2
-287.6,50.8,54.9
-288.4,51.2,54.6
-289.3,51.8,54.3
-290.1,52.3,54.1
-290.8,53,54
-291.5,53.7,53.9
-292.3,54.4,53.7
-293,54.9,53.5
-293.7,55.6,53.3
-294.4,56.2,53.1
-295,56.9,53
-295.6,57.6,52.8
-296.3,58.3,52.6
-296.9,58.9,52.5
-297.5,59.7,52.4
-298.1,60.5,52.2
-298.6,61.3,52.2
-299.1,62.2,52.2
-299.5,63.3,52.2
-300,64.4,52.2
-300.4,65.6,52.2
-300.8,66.8,52.2
-301,68.1,52.5
-301.3,69.5,52.5
-301.6,70.9,52.6
-301.8,72.3,52.8
-302,73.8,52.9
-302.1,75.3,53.1
-302.3,76.7,53.3
-302.3,78.1,53.5
-302.5,79.4,53.5
-302.5,80.6,53.5
-302.5,82,53.7
-302.4,83.3,53.9
-302.2,84.8,54.1
-302,86.4,54.4
-301.8,87.9,54.6
-301.5,89.6,54.9
-301.2,91.2,55
-300.7,92.9,55.3
-300.3,94.4,55.6
-299.8,96,55.9
-299.1,97.7,56.2
-298.5,99.3,56.4
-297.8,101.1,56.7
-297.1,102.7,57
-296.3,104.4,57.2
-295.4,106.1,57.6
-294.6,107.6,57.9
-293.8,109,58.1
-292.9,110.5,58.3
-292,111.9,58.5
-291.1,113.3,58.8
-290,114.8,59.1
-289,116.1,59.2
-288,117.5,59.4
-286.9,118.8,59.7
-286,119.9,59.8
-284.9,121.1,60
-283.9,122.1,60.2
-283,123,60.4
-282.1,123.7,60.5
-281,124.5,60.8
-280.1,125.2,61
-279,125.9,61.2
-277.9,126.7,61.3
-276.8,127.4,61.6
-275.8,128,61.8
-274.6,128.7,61.9
-273.5,129.3,62.1
-272.4,129.8,62.3
-271.3,130.2,62.5
-270.1,130.7,62.8
-268.8,131.2,63
-267.8,131.6,63.1
-266.5,132.1,63.3
-265.2,132.5,63.5
-264.1,132.8,63.7
-262.8,133,64
-261.7,133.1,64.2
-260.5,133.1,64.6
-259.3,133,64.8
-258.2,133,65
-256.9,133,65.4
-255.8,133,65.6
-254.5,133,65.7
-253.3,133,65.9
-252,133,66.2
-250.7,132.9,66.3
-249.3,132.8,66.6
-248.1,132.6,66.8
-246.8,132.5,67
-245.4,132.2,67.3
-244.1,131.9,67.4
-242.7,131.5,67.7
-241.4,131.1,67.8
-239.8,130.8,68.1
-238.3,130.4,68.2
-236.8,130,68.3
-235.2,129.8,68.4
-233.6,129.5,68.5
-232,129,68.6
-230.3,128.6,68.7
-228.8,128.1,68.7
-227.2,127.5,68.8
-225.6,126.8,68.8
-224,126.1,68.9
-222.4,125.4,69
-220.8,124.5,69
-219.3,123.7,69
-217.8,122.9,69
-216.3,122,69
-214.9,121.1,69
-213.5,120.1,68.9
-212.1,119.1,68.9
-210.8,118,68.9
-209.7,116.9,68.9
-208.5,115.6,68.9
-207.3,114.3,69
-206.3,112.9,69
-205.4,111.5,69
-204.5,109.9,69
-203.6,108.5,69
-202.9,107,69
-202.2,105.4,69.1
-201.6,103.7,69.1
-201,102.1,69.2
-200.6,100.4,69.3
-200.1,98.6,69.3
-199.8,96.8,69.3
-199.5,95.2,69.3
-199.2,93.5,69.3
-198.9,91.9,69.3
-198.6,90.4,69.2
-198.2,89,69.3
-198,87.5,69.1
-197.8,86.1,69.1
-197.5,84.8,69
-197.3,83.3,68.9
-197.3,81.9,68.8
-197.2,80.4,68.7
-197.2,78.8,68.6
-197.3,77.2,68.4
-197.3,75.6,68.3
-197.4,74,68.1
-197.6,72.4,67.9
-197.8,70.9,67.8
-198.1,69.4,67.6
-198.5,67.8,67.5
-199,66.4,67.4
-199.7,64.7,67.2
-200.4,63.1,67.2
-201.2,61.5,67
-202.1,59.9,66.9
-203.1,58.2,66.7
-204.1,56.6,66.6
-205.2,55,66.4
-206.3,53.4,66.2
-207.5,51.9,66
-208.8,50.4,65.7
-210,49,65.5
-211.3,47.6,65.3
-212.7,46.3,65.1
-214.1,45.1,64.8
-215.4,44,64.6
-216.8,42.9,64.3
-218.1,42,64.1
-219.3,41.2,64
-220.6,40.5,63.8
-221.7,40,63.7
-222.9,39.5,63.6
-224,39.1,63.5
-225.3,38.6,63.3
-226.6,38,63.2
-227.9,37.5,63
-229.4,36.8,62.6
-230.7,36.3,62.4
-232,35.9,62.2
-233.4,35.5,62
-234.7,35.2,61.8
-235.9,35,61.7
-237.1,34.8,61.6
-238.4,34.7,61.4
-239.5,34.6,61.3
-240.8,34.5,61.1
-241.9,34.4,61
-243.1,34.4,60.8
-244.2,34.2,60.7
-245.4,34.2,60.4
-246.5,34.1,60.3
-247.7,34.1,60.1
-248.7,34.1,60
-249.8,34.2,59.8
-250.9,34.3,59.8
-251.9,34.4,59.7
-253,34.7,59.5
-254,35,59.5
-254.9,35.3,59.5
-255.7,35.7,59.6
-256.6,36.2,59.7
-257.4,36.7,59.7
-258.3,37.2,59.8
-259.2,37.6,59.8
-260.2,38,59.7
-261.1,38.3,59.7
-262.2,38.6,59.5
-263.2,38.7,59.3
-264.3,38.9,59.1
-265.4,39,58.8
-266.4,39.4,58.7
-267.3,39.7,58.5
-268.3,40.1,58.4
-269.2,40.5,58.3
-270.1,41,58.2
-271,41.3,58
-271.9,41.7,57.9
-272.9,42,57.6
-273.7,42.4,57.6
-274.6,42.9,57.4
-275.3,43.4,57.4
-276.2,43.9,57.2
-276.9,44.7,57.3
-277.6,45.4,57.3
-278.3,46.1,57.4
-279,46.8,57.4
-279.7,47.6,57.4
-280.4,48.1,57.2
-281,48.8,57.3
-281.7,49.3,57.2
-282.3,49.9,57.2
-282.9,50.5,57.2
-283.4,51.2,57.1
-283.9,51.9,57.2
-284.3,52.6,57.3
-284.8,53.4,57.4
-285.3,54.2,57.4
-285.7,55.1,57.5
-286.1,55.9,57.6
-286.5,56.7,57.7
-286.8,57.7,57.8
-287.1,58.7,58
-287.4,59.7,58.2
-287.6,60.8,58.4
-287.7,62,58.8
-287.8,63.2,59.1
-288,64.4,59.2
-288.1,65.7,59.4
-288.2,66.8,59.7
-288.4,67.9,59.9
-288.6,68.9,60
-288.8,70,60.1
-289.1,71.1,60.1
-289.3,72.1,60.3
-289.6,73.2,60.2
-289.9,74.3,60.3
-290.2,75.4,60.3
-290.5,76.3,60.3
-290.7,77.3,60.3
-291,78.4,60.3
-291.1,79.6,60.3
-291.2,80.8,60.4
-291.3,82.2,60.5
-291.3,83.6,60.7
-291.4,85,60.6
-291.5,86.5,60.6
-291.5,87.8,60.7
-291.6,89,60.7
-291.7,90.2,60.6
-291.7,91.3,60.7
-291.7,92.5,60.7
-291.6,93.9,60.7
-291.5,95.3,60.7
-291.4,96.9,60.7
-291.1,98.5,60.7
-290.9,100.4,60.7
-290.6,102,60.7
-290.4,103.6,60.7
-290.1,105,60.6
-289.9,106.3,60.5
-289.6,107.4,60.5
-289.3,108.4,60.6
-288.9,109.5,60.5
-288.4,110.6,60.6
-287.9,112,60.6
-287.3,113.5,60.6
-286.8,115.2,60.4
-286.1,116.9,60.3
-285.6,118.3,60.2
-285,119.7,60.2
-284.3,120.9,60.2
-283.8,121.7,60.2
-283.3,122.5,60.1
-282.7,123.1,60.2
-282,123.8,60.4
-281.3,124.6,60.4
-280.6,125.8,60.3
-279.8,127.1,60.3
-279,128.5,60.1
-278.2,129.8,59.9
-277.3,131,59.9
-276.6,131.8,59.8
-275.9,132.7,59.7
-275,133.4,59.8
-274.3,133.8,60
-273.5,134.2,60
-272.7,134.7,60.1
-271.8,135.3,60.2
-271,136.1,60.1
-270.2,137,59.9
-269.2,137.9,60
-268.5,138.6,59.8
-267.7,139.3,59.8
-267,139.8,59.7
