-1.08999647839 -22.4043015211 
-1.08505107297 -22.4099467871 
-1.06014295958 -22.4035546973 
-1.01470778637 -22.4795278095 
-1.05749909914 -22.4289020107 
-0.99404921471 -22.4498015058 
-1.02801882212 -22.3872081014 
-1.07962656974 -22.4250129062 
-1.07513070533 -22.483366233 
-1.01877505407 -22.461753921 
-1.08728601467 -22.4570489337 
-1.0807675845 -22.4799149006 
-1.08151866835 -22.5182829991 
-1.13768328031 -22.4888853543 
-1.07829617861 -22.5546246837 
-1.09444477258 -22.526369894 
-1.07340286571 -22.5606037832 
-1.02560298578 -22.5532940698 
-1.06006162954 -22.5456175439 
-0.975191038876 -22.5236644342 
-0.967780262638 -22.5070488763 
-1.04788142322 -22.5872223707 
-1.04392743993 -22.5443218562 
-1.0297032809 -22.5166263468 
-1.02389370707 -22.5139287256 
-1.02208346111 -22.5173839391 
-1.04476803234 -22.5333538795 
-1.07009735835 -22.532961763 
-0.991818322569 -22.5762141267 
-1.01707576845 -22.6038365805 
-1.03801249915 -22.5320710566 
-1.05739776968 -22.5463484916 
-1.0558758761 -22.543102256 
-1.04344490433 -22.5506135845 
-1.02594292956 -22.5318806991 
-1.0117678023 -22.514840272 
-0.999227789118 -22.5117007041 
-0.98927935971 -22.5834106897 
-0.968369267789 -22.565949028 
-0.960821598229 -22.5387161854 
-1.06421982688 -22.512427883 
-1.05165382517 -22.5985687126 
-1.03902912019 -22.584770094 
-1.02459805926 -22.574427538 
-1.01615847146 -22.5494496942 
-1.01607969064 -22.5387750033 
-1.01354405138 -22.5271624381 
-1.01796063185 -22.5986214549 
-1.01714789473 -22.571845869 
-1.01550772468 -22.5579965594 
-1.027148821 -22.5633659799 
-1.03122295696 -22.5801762244 
-1.0504711106 -22.5837259047 
-0.983252672717 -22.5998708021 
-1.00325156571 -22.6184952708 
-1.03423308006 -22.5488376998 
-0.979486214852 -22.5961395026 
-0.99727414134 -22.6332108875 
-1.0356429243 -22.569517258 
-1.02732157973 -22.5919135011 
-1.02479688563 -22.6170205472 
-1.00133784765 -22.6246107098 
-0.984630537836 -22.6326645161 
-0.969494640909 -22.5546879721 
-1.05277224174 -22.5627509211 
-1.04197992789 -22.584175716 
-1.05531665912 -22.6141255737 
-1.05886780576 -22.6235992191 
-0.974891572077 -22.5759925004 
-0.984397109897 -22.5988541031 
-0.975415702616 -22.6449028631 
-0.965247935776 -22.5825339165 
-1.03682817974 -22.5746037526 
-1.0024744839 -22.5930009508 
-0.957376212764 -22.5932058488 
-1.02473964042 -22.599317774 
-0.995530989272 -22.6043089881 
-0.970477966037 -22.5980489543 
-1.04221878444 -22.600898312 
-1.04239606595 -22.6116147881 
-1.05349506912 -22.5485384101 
-0.976249670329 -22.5907051874 
-0.984973232115 -22.5266194502 
-1.01371792104 -22.5821801663 
-1.0432661148 -22.6249126439 
-0.977759438954 -22.5832296042 
-0.984630445318 -22.5209018997 
-0.999033836485 -22.5487374086 
-1.00066229614 -22.5627055685 
-0.98975271481 -22.5735165293 
-0.978601942616 -22.5736133233 
-0.967691269735 -22.5844248933 
-0.955158444747 -22.5812660912 
-1.04914811008 -22.567909826 
-1.04423310736 -22.5920786024 
-0.9567808883 -22.5952371643 
-1.06620019166 -22.607615043 
-0.978151192844 -22.5343867779 
-1.00509577131 -22.5654113204 
-1.02792572893 -22.6077994465 
-1.02747937897 -22.528994815 
-1.04765029 -22.5595277139 
-1.05366036778 -22.5728819428 
-1.0479245376 -22.5702425011 
-1.03700663876 -22.5810679515 
-1.0159577352 -22.5899070564 
-1.0050387014 -22.600735745 
-0.985704352049 -22.5970200386 
-0.978907393525 -22.5964799139 
-0.974725394735 -22.5079084398 
-1.07499289435 -22.5186313933 
-0.973575195578 -22.5419241426 
-0.991355214532 -22.5712587755 
-1.01769941402 -22.6128670418 
-1.05175618451 -22.5553208878 
-0.981819794949 -22.609136622 
-1.01482200748 -22.5536962255 
-1.04614548393 -22.5109561034 
-0.975755381186 -22.5716672089 
-1.00879323976 -22.5162907662 
-1.04270552421 -22.5481054415 
-0.983152688196 -22.5698274175 
-1.02217133378 -22.5995393483 
-1.03798530779 -22.5538324035 
-1.04673595391 -22.5062236171 
-0.969825983904 -22.5220486894 
-0.971432364046 -22.5361600717 
-0.973857206861 -22.5375383815 
-0.950344840022 -22.545149413 
-1.02395708582 -22.5676528989 
-1.0290781119 -22.5313292248 
-1.02341982818 -22.5341478645 
-1.02185127056 -22.5255033339 
-1.01051760053 -22.525674072 
-1.00715009105 -22.5204945837 
-1.00922438577 -22.5167112359 
-1.02109937713 -22.504182493 
-1.03211758758 -22.4988845953 
-1.04588639191 -22.5056714168 
-0.97292769368 -22.5426704671 
-0.999576848163 -22.5634639229 
-1.0379137642 -22.6003243235 
